
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-08-01;47.199,08;7098851275459;49.345,15;7350888250962;45.217,53;10160003449167;48.839,05;2486417248512;75.563,83;1056940075651;45.406,76;5833718186483;49.692,69;53641944059
2020-08-02;47.199,08;7098851275459;49.345,15;7350888250962;45.217,53;10160003449167;48.839,05;2486417248512;75.563,83;1056940075651;45.406,76;5833718186483;49.692,69;53641944059
2020-08-03;47.297,59;7401779790715;49.433,00;7730265581526;45.320,00;10614247427430;48.957,36;2587908125028;75.708,15;1067774650343;45.507,28;5984296574768;49.806,85;58572661827
2020-08-04;47.357,49;7564391446533;49.490,21;7875914257524;45.380,43;11074011910440;49.009,02;2666299595979;75.810,36;1091772672839;45.573,84;6072619379502;49.860,05;60424734797
2020-08-05;47.450,62;7630362510242;49.586,38;7930833396745;45.467,17;11144261922306;49.119,19;2686434919016;75.964,10;1062198586529;45.669,22;6102501508844;49.951,15;61359187179
2020-08-06;47.576,87;7668057552051;49.741,77;7981118986421;45.570,99;11124495407232;49.252,65;2706737748815;76.152,71;1066643165662;45.799,84;6084233197906;50.122,85;60004126575
2020-08-07;47.531,14;7528349720879;49.690,51;7999272094612;45.527,56;11130265506710;49.215,95;2602430345972;76.065,68;1066460228251;45.749,15;6059136680582;50.079,92;59920184557
2020-08-08;47.531,14;7528349720879;49.690,51;7999272094612;45.527,56;11130265506710;49.215,95;2602430345972;76.065,68;1066460228251;45.749,15;6059136680582;50.079,92;59920184557
2020-08-09;47.531,14;7528349720879;49.690,51;7999272094612;45.527,56;11130265506710;49.215,95;2602430345972;76.065,68;1066460228251;45.749,15;6059136680582;50.079,92;59920184557
2020-08-10;47.515,60;7473624507387;49.663,47;7928279232210;45.502,55;11109183295705;49.200,22;2554356618110;76.011,17;1053259308903;45.738,70;6017655286469;50.058,42;59972589797
2020-08-11;47.647,61;7438110209848;49.798,74;7921007420765;45.608,96;11070469195872;49.334,73;2550191474646;76.226,37;1038895981449;45.866,68;6013063654376;50.194,73;58955527432
2020-08-12;47.713,05;7215558264337;49.837,04;7672187888999;45.678,77;10606375174181;49.391,18;2495301589745;76.327,60;1023196925318;45.924,14;5897896773668;50.229,05;57169098027
2020-08-13;47.743,61;7161071835406;49.858,21;7546648772711;45.728,70;10370880392652;49.401,03;2456871879146;76.368,61;1016376467204;45.930,00;5849807613819;50.266,16;56190542118
2020-08-14;47.824,29;7143390068096;49.957,20;7518267907800;45.815,72;10323397035776;49.480,47;2443379347392;76.510,32;1008345618576;46.023,08;5833390905279;50.331,08;55278179193
2020-08-15;47.824,29;7143390068096;49.957,20;7518267907800;45.815,72;10323397035776;49.480,47;2443379347392;76.510,32;1008345618576;46.023,08;5833390905279;50.331,08;55278179193
2020-08-16;47.824,29;7143390068096;49.957,20;7518267907800;45.815,72;10323397035776;49.480,47;2443379347392;76.510,32;1008345618576;46.023,08;5833390905279;50.331,08;55278179193
2020-08-17;47.865,35;7139309989489;49.991,45;7509601421791;45.849,67;10303609051030;49.509,20;2439741380117;76.565,95;1006817923964;46.039,42;5825605684493;50.351,85;56204669129
2020-08-18;47.919,59;7132163755306;50.044,53;7499008282322;45.885,88;10288807390362;49.563,48;2442604189245;76.649,21;1003560809486;46.076,63;5826815206622;50.406,66;55982184261
2020-08-19;47.876,77;7100261950411;49.991,05;7464833046292;45.842,76;10265965481373;49.486,54;2438409783867;76.583,36;1001801942879;46.018,61;5808583201806;50.358,36;55876988768
2020-08-20;47.961,58;7083615296983;50.074,12;7464265029665;45.936,99;10280748338204;49.560,70;2440952581568;76.727,81;1003429023250;46.118,38;5818962402501;50.419,32;55792071006
2020-08-21;47.981,28;7050509870480;50.084,41;7453848554110;45.954,84;10232348843683;49.599,59;2441295407437;76.741,58;1002953578826;46.128,29;5816684897051;50.445,28;55614518534
2020-08-22;47.981,28;7050509870480;50.084,41;7453848554110;45.954,84;10232348843683;49.599,59;2441295407437;76.741,58;1002953578826;46.128,29;5816684897051;50.445,28;55614518534
2020-08-23;47.981,28;7050509870480;50.084,41;7453848554110;45.954,84;10232348843683;49.599,59;2441295407437;76.741,58;1002953578826;46.128,29;5816684897051;50.445,28;55614518534
2020-08-24;48.026,17;7260344274450;50.139,86;7778371474758;45.993,51;10722728143006;49.670,81;2515492266142;76.802,00;1021987973169;46.163,18;5917960371442;50.510,75;57580232286
2020-08-25;48.172,86;7326427979480;50.292,09;7879206100284;46.127,17;10898124498529;49.787,73;2535317895933;77.038,74;1028491401980;46.314,13;5972092170395;50.621,23;58968518885
2020-08-26;48.264,65;7358541280462;50.417,80;7925586959228;46.209,00;10861896999388;49.905,91;2526682619047;77.201,09;1032989853342;46.410,21;5995529594914;50.723,51;59367209094
2020-08-27;48.394,87;7365711841333;50.547,13;7961200490940;46.340,61;10913965921362;50.062,99;2536606112962;77.395,41;1034345057958;46.528,47;6017352429411;50.854,47;59468003557
2020-08-28;48.360,16;7362751165136;50.539,94;7964894164621;46.324,65;10898563517494;50.022,24;2519977696704;77.367,98;1033887329688;46.524,11;6028274886366;50.828,77;59664939885
2020-08-29;48.360,16;7362751165136;50.539,94;7964894164621;46.324,65;10898563517494;50.022,24;2519977696704;77.367,98;1033887329688;46.524,11;6028274886366;50.828,77;59664939885
2020-08-30;48.360,16;7362751165136;50.539,94;7964894164621;46.324,65;10898563517494;50.022,24;2519977696704;77.367,98;1033887329688;46.524,11;6028274886366;50.828,77;59664939885
2020-08-31;48.336,74;7371964143780;50.516,28;7865435597837;46.305,77;10943265961643;49.953,34;2507868831486;77.324,89;1033737778551;46.500,56;6029899540545;50.781,33;59756858703
2020-09-01;48.259,92;7357491756946;50.423,00;7853701285473;46.234,01;10931989309461;49.873,61;2492878186935;77.199,71;1032707672101;46.412,95;6024140565394;50.706,38;61196289924
2020-09-02;48.281,12;7352252258675;50.459,59;7860452429342;46.257,78;10927819825850;49.893,20;2477766006372;77.249,89;1031643596220;46.449,17;6028860218273;50.737,71;61175421419
2020-09-03;48.238,98;7343563704556;50.389,24;7844961877813;46.208,92;10914156675789;49.862,62;2477359127546;77.166,79;1028350133684;46.390,59;6015834664003;50.686,29;60959830233
2020-09-04;48.212,21;7366738525532;50.361,31;7842557877742;46.149,33;10913908926368;49.833,44;2475983345973;77.110,17;1027540469943;46.371,03;6015135512283;50.675,04;61071725085
2020-09-05;48.212,21;7366738525532;50.361,31;7842557877742;46.149,33;10913908926368;49.833,44;2475983345973;77.110,17;1027540469943;46.371,03;6015135512283;50.675,04;61071725085
2020-09-06;48.212,21;7366738525532;50.361,31;7842557877742;46.149,33;10913908926368;49.833,44;2475983345973;77.110,17;1027540469943;46.371,03;6015135512283;50.675,04;61071725085
2020-09-07;48.155,05;7362315984404;50.310,22;7839295369790;46.098,80;10909682710030;49.784,50;2474223491648;77.030,06;1025979723022;46.305,12;6006517795862;50.627,71;60957365242
2020-09-08;48.118,00;7359060848305;50.258,38;7836343170286;46.066,10;10890248758571;49.716,97;2472640380632;76.962,23;1024594768240;46.272,93;6000244911878;50.577,70;60861108021
2020-09-09;48.055,33;7356953511958;50.172,98;7830736603220;46.005,64;10845791401486;49.642,14;2471659109664;76.865,76;1023936993263;46.202,27;5993323431162;50.499,49;60936123547
2020-09-10;47.999,00;7350399044031;50.100,39;7805710659442;45.950,88;10807227885297;49.567,40;2468611538164;76.774,27;1021697793865;46.144,00;5897513905657;50.421,06;60927843668
2020-09-11;47.852,22;7330962799728;49.926,35;7780078448711;45.816,22;10773339440263;49.408,35;2464172989157;76.533,27;1018666761265;45.977,15;5877289743378;50.242,24;60741998955
2020-09-12;47.852,22;7330962799728;49.926,35;7780078448711;45.816,22;10773339440263;49.408,35;2464172989157;76.533,27;1018666761265;45.977,15;5877289743378;50.242,24;60741998955
2020-09-13;47.852,22;7330962799728;49.926,35;7780078448711;45.816,22;10773339440263;49.408,35;2464172989157;76.533,27;1018666761265;45.977,15;5877289743378;50.242,24;60741998955
2020-09-14;47.738,16;7622647613379;49.793,14;8023305462821;45.719,82;11104059596957;49.276,13;2546017163267;76.344,02;1041881526053;45.828,20;6024980874757;50.113,93;62554834916
2020-09-15;47.816,86;7966009940798;49.881,39;8427829423808;45.791,13;11690998346137;49.357,42;2596372304904;76.461,05;1067156667572;45.913,00;6193829895847;50.200,64;67299016088
2020-09-16;47.799,95;8041422697378;49.860,71;8530978135553;45.779,16;12029177074308;49.341,89;2657871969831;76.433,14;1072618105732;45.892,10;6229810767179;50.171,66;68896159920
2020-09-17;47.748,87;8065042784971;49.811,03;8549764849169;45.715,75;12058985192017;49.268,00;2695070006628;76.341,74;1073243014829;45.845,79;6239985498568;50.110,09;69355697502
2020-09-18;47.748,87;8065042784971;49.811,03;8549764849169;45.715,75;12058985192017;49.268,00;2695070006628;76.341,74;1073243014829;45.845,79;6239985498568;50.110,09;69355697502
2020-09-19;47.748,87;8065042784971;49.811,03;8549764849169;45.715,75;12058985192017;49.268,00;2695070006628;76.341,74;1073243014829;45.845,79;6239985498568;50.110,09;69355697502
2020-09-20;47.748,87;8065042784971;49.811,03;8549764849169;45.715,75;12058985192017;49.268,00;2695070006628;76.341,74;1073243014829;45.845,79;6239985498568;50.110,09;69355697502
2020-09-21;47.601,15;8035785237197;49.649,98;8525085199021;45.579,45;12037874135595;49.154,66;2694170853743;76.101,24;1071089718348;45.692,28;6167931279186;49.937,40;69431603904
2020-09-22;47.592,96;8032734123081;49.636,15;8521393801730;45.578,06;12044446886606;49.167,01;2693968795975;76.084,92;1071158240321;45.700,09;6174419805433;49.929,74;69255704851
2020-09-23;47.575,92;8016274259045;49.611,14;8512563271361;45.551,77;12026667403735;49.124,34;2691624242489;76.060,63;1070833559045;45.689,60;6174228253757;49.903,29;69183158311
2020-09-24;47.521,80;8006804686603;49.539,57;8498860804672;45.495,55;12008956308940;49.053,26;2689066443940;75.957,13;1069608331702;45.622,92;6165004428195;49.830,40;69146773613
2020-09-25;47.302,41;7980691614343;49.294,58;8462813680810;45.281,46;11962818140450;48.824,03;2678501394817;75.577,97;1065486951043;45.388,18;6134775506781;49.589,09;68840032172
2020-09-26;47.302,41;7980691614343;49.294,58;8462813680810;45.281,46;11962818140450;48.824,03;2678501394817;75.577,97;1065486951043;45.388,18;6134775506781;49.589,09;68840032172
2020-09-27;47.302,41;7980691614343;49.294,58;8462813680810;45.281,46;11962818140450;48.824,03;2678501394817;75.577,97;1065486951043;45.388,18;6134775506781;49.589,09;68840032172
2020-09-28;47.236,08;7993600274733;49.196,92;8463589861141;45.213,62;11954714311194;48.729,96;2672544868486;75.447,30;1063301446260;45.318,33;6131623439199;49.490,07;68857602089
2020-09-29;47.099,38;7707427675299;49.065,20;8086333957460;45.091,92;11439022744172;48.605,44;2596595956703;75.231,58;1033697012972;45.157,32;5971108319814;49.368,68;67300665793
2020-09-30;46.994,39;7517833116408;48.933,34;7899665200162;44.991,28;11044537221466;48.480,04;2539803381634;75.058,25;1021457169979;45.047,96;5909439888958;49.223,55;65597161008
2020-10-01;46.996,34;7494121167153;48.938,44;7872461683414;44.991,13;10923258324864;48.470,19;2453835328563;75.059,16;1017832649331;45.050,38;5902228192792;49.234,09;65718684890
2020-10-02;47.095,39;7482127760520;49.042,22;7861634856118;45.108,13;10902386085429;48.603,45;2439081091553;75.228,28;1017678409262;45.158,68;5896782700484;49.334,95;64757322323
2020-10-03;47.095,39;7482127760520;49.042,22;7861634856118;45.108,13;10902386085429;48.603,45;2439081091553;75.228,28;1017678409262;45.158,68;5896782700484;49.334,95;64757322323
2020-10-04;47.095,39;7482127760520;49.042,22;7861634856118;45.108,13;10902386085429;48.603,45;2439081091553;75.228,28;1017678409262;45.158,68;5896782700484;49.334,95;64757322323
2020-10-05;47.284,34;7226892249321;49.262,80;7543020442031;45.302,97;10506676348515;48.826,01;2377253344378;75.554,80;993894160119;45.363,17;5764336162770;49.525,00;63409487849
2020-10-06;47.313,81;7008189513584;49.306,06;7326943885625;45.303,76;10038566945144;48.864,92;2314321540545;75.584,25;981586016110;45.391,42;5677420431791;49.569,22;61657978431
2020-10-07;47.263,15;6920610421432;49.255,36;7242542487997;45.241,88;9833834076505;48.780,87;2267997365002;75.493,37;974755510219;45.329,73;5631253719130;49.510,31;60172894275
2020-10-08;47.238,28;6878067504408;49.211,90;7190999541776;45.227,01;9751323128417;48.755,58;2245963871647;75.457,45;971173603554;45.299,09;5602766897822;49.470,12;59495534000
2020-10-09;47.372,29;6859014220108;49.345,87;7184826538087;45.365,34;9720754476945;48.885,47;2242518024932;75.648,83;972122315639;45.409,12;5597046208187;49.582,24;59246938259
2020-10-10;47.372,29;6859014220108;49.345,87;7184826538087;45.365,34;9720754476945;48.885,47;2242518024932;75.648,83;972122315639;45.409,12;5597046208187;49.582,24;59246938259
2020-10-11;47.372,29;6859014220108;49.345,87;7184826538087;45.365,34;9720754476945;48.885,47;2242518024932;75.648,83;972122315639;45.409,12;5597046208187;49.582,24;59246938259
2020-10-12;47.372,29;6859014220108;49.345,87;7184826538087;45.365,34;9720754476945;48.885,47;2242518024932;75.648,83;972122315639;45.409,12;5597046208187;49.582,24;59246938259
2020-10-13;47.559,15;6861095591659;49.537,67;7199899982745;45.544,18;9740057045259;49.075,35;2251490254052;75.936,43;975521128659;45.590,22;5613253041679;49.780,28;59401619059
2020-10-14;47.506,67;6850304140113;49.495,10;7187651113003;45.483,98;9718657065330;49.055,86;2251659915204;75.854,34;974281231107;45.530,81;5609881174497;49.743,77;59517630007
2020-10-15;47.523,64;6860593726518;49.514,23;7189181377307;45.503,14;9731389094500;49.073,11;2224767745999;75.887,07;977901577160;45.557,45;5614596864581;49.762,74;61065181014
2020-10-16;47.505,80;6847324249900;49.502,86;7180572724374;45.492,91;9719494273624;49.062,61;2224035632607;75.869,24;977534326032;45.536,98;5604497405417;49.749,63;61006040699
2020-10-17;47.505,80;6847324249900;49.502,86;7180572724374;45.492,91;9719494273624;49.062,61;2224035632607;75.869,24;977534326032;45.536,98;5604497405417;49.749,63;61006040699
2020-10-18;47.505,80;6847324249900;49.502,86;7180572724374;45.492,91;9719494273624;49.062,61;2224035632607;75.869,24;977534326032;45.536,98;5604497405417;49.749,63;61006040699
2020-10-19;47.461,92;6820021391776;49.450,21;7158350550478;45.452,22;9686101264030;49.026,27;2217250805574;75.791,49;975161477145;45.485,50;5588291676913;49.705,36;60545431138
2020-10-20;47.437,42;6809168673606;49.430,80;7153215584781;45.432,17;9679277218952;49.005,96;2215802053466;75.761,48;974546447237;45.465,07;5583011365389;49.669,29;60557635405
2020-10-21;47.401,05;7102162734333;49.409,71;7506381081406;45.417,44;10163594754075;48.957,47;2312217007145;75.714,71;1008173508985;45.440,20;5810434852081;49.624,60;63321454430
2020-10-22;47.386,42;7417324419451;49.396,50;7860076910097;45.407,30;10648930351852;48.961,62;2388606127664;75.698,90;1025116384397;45.425,84;5892111787617;49.624,74;65386280554
2020-10-23;47.447,74;7518237084844;49.461,14;7963138289262;45.459,02;11038140634497;49.032,77;2451585702586;75.799,66;1033408851815;45.491,04;5939206370761;49.690,45;67247081456
2020-10-24;47.447,74;7518237084844;49.461,14;7963138289262;45.459,02;11038140634497;49.032,77;2451585702586;75.799,66;1033408851815;45.491,04;5939206370761;49.690,45;67247081456
2020-10-25;47.447,74;7518237084844;49.461,14;7963138289262;45.459,02;11038140634497;49.032,77;2451585702586;75.799,66;1033408851815;45.491,04;5939206370761;49.690,45;67247081456
2020-10-26;47.499,85;7543077673639;49.506,14;7994508918576;45.497,93;11087364959129;49.096,75;2464618767931;75.882,60;1036619610423;45.554,09;5945690726484;49.748,60;68038218287
2020-10-27;47.516,51;7562977426534;49.534,88;8007816847512;45.512,40;11107509524601;49.119,22;2468176376858;75.916,13;1037680467697;45.592,16;5957474834725;49.772,33;68184948424
2020-10-28;47.509,66;7565950878736;49.542,84;8013307145852;45.499,12;11110576762198;49.134,56;2469895913788;75.920,82;1038086941848;45.580,51;5956441224200;49.781,99;68242448948
2020-10-29;47.389,78;7547965121122;49.414,55;7993282841090;45.414,14;11086200728837;49.012,64;2463774093947;75.725,06;1035564914257;45.447,25;5936731757401;49.637,43;67903893177
2020-10-30;47.428,01;7706046621427;49.465,91;8173680630493;45.445,67;11329417176511;49.066,25;2517741898845;75.798,71;1048794690897;45.500,23;6012735348902;49.729,05;69839505175
2020-10-31;47.428,01;7706046621427;49.465,91;8173680630493;45.445,67;11329417176511;49.066,25;2517741898845;75.798,71;1048794690897;45.500,23;6012735348902;49.729,05;69839505175
2020-11-01;47.428,01;7706046621427;49.465,91;8173680630493;45.445,67;11329417176511;49.066,25;2517741898845;75.798,71;1048794690897;45.500,23;6012735348902;49.729,05;69839505175
2020-11-02;47.368,92;7811250625311;49.406,06;8286880060991;45.396,57;11590704898848;48.991,50;2527538438807;75.693,17;1059499687513;45.421,77;6045463825394;49.655,11;71978022594
2020-11-03;47.394,66;7865411072289;49.428,51;8339937453777;45.417,64;11685793439052;49.014,39;2540724290479;75.727,00;1062718280559;45.447,26;6077886946814;49.683,16;72675211171
2020-11-04;47.510,42;7917717045358;49.546,69;8380834215350;45.535,60;11744061150508;49.137,99;2551042320268;75.927,24;1067728036462;45.598,56;6111698791382;49.775,54;72796642637
2020-11-05;47.617,13;7948963152696;49.672,88;8411259152171;45.636,23;11779772539017;49.274,99;2560719991011;76.116,75;1070880845434;45.719,45;6135998406395;49.916,00;72929048261
2020-11-06;47.797,66;8161077848013;49.863,38;8652545006026;45.793,68;12188517064686;49.467,81;2623209289536;76.414,08;1090691353025;45.911,25;6260657440418;50.105,18;74813329307
2020-11-07;47.797,66;8161077848013;49.863,38;8652545006026;45.793,68;12188517064686;49.467,81;2623209289536;76.414,08;1090691353025;45.911,25;6260657440418;50.105,18;74813329307
2020-11-08;47.797,66;8161077848013;49.863,38;8652545006026;45.793,68;12188517064686;49.467,81;2623209289536;76.414,08;1090691353025;45.911,25;6260657440418;50.105,18;74813329307
2020-11-09;47.938,14;8274140434198;50.013,31;8779429112369;45.924,52;12392026615173;49.590,07;2660438142135;76.634,98;1102527019816;46.039,57;6329627749252;50.277,05;75881835902
2020-11-10;47.855,74;8280890559311;49.938,81;8790953189932;45.834,29;12387122379392;49.472,67;2660652798898;76.483,37;1103817289364;45.947,29;6331432646794;50.194,04;76159461329
2020-11-11;47.822,33;8243074411254;49.895,14;8756017889492;45.804,90;12336691021108;49.461,41;2661438008690;76.430,07;1104611803069;45.912,77;6330660989296;50.168,94;75943148302
2020-11-12;47.865,78;7945962934516;49.924,71;8386394884587;45.854,62;11825212391429;49.480,95;2596986858284;76.492,35;1073039810343;45.944,86;6169031524726;50.186,01;74354830914
2020-11-13;47.882,43;7683800381936;49.925,22;8035458812415;45.862,48;11253108287620;49.489,57;2529211426199;76.508,62;1051773006669;45.955,55;6015366557551;50.187,53;72746162907
2020-11-14;47.882,43;7683800381936;49.925,22;8035458812415;45.862,48;11253108287620;49.489,57;2529211426199;76.508,62;1051773006669;45.955,55;6015366557551;50.187,53;72746162907
2020-11-15;47.882,43;7683800381936;49.925,22;8035458812415;45.862,48;11253108287620;49.489,57;2529211426199;76.508,62;1051773006669;45.955,55;6015366557551;50.187,53;72746162907
2020-11-16;47.823,81;7506779974830;49.887,28;7930739769798;45.801,27;10945322176496;49.434,84;2457383106466;76.414,78;1047248876604;45.905,66;5953972261454;50.150,26;71679951531
2020-11-17;47.967,73;7475192951038;50.037,75;7907226316990;45.936,44;10822736292727;49.582,53;2414727896553;76.648,44;1048513420991;46.039,85;5952361006170;50.276,49;70320268875
2020-11-18;47.953,32;7134619389226;50.024,71;7506656491868;45.913,47;10257244783424;49.574,65;2335578728079;76.632,04;1009090409972;46.032,56;5756253947583;50.253,95;68322499452
2020-11-19;47.908,42;6864971560273;49.973,49;7165035683101;45.873,72;9704264357243;49.522,76;2258746509885;76.562,57;983479933193;45.972,06;5613058463289;50.196,93;66407104326
2020-11-20;47.832,86;6672479142194;49.890,74;6994411927266;45.790,90;9324058139712;49.433,99;2187734496479;76.431,44;970949710639;45.887,16;5505617658927;50.125,51;64465724143
2020-11-21;47.832,86;6672479142194;49.890,74;6994411927266;45.790,90;9324058139712;49.433,99;2187734496479;76.431,44;970949710639;45.887,16;5505617658927;50.125,51;64465724143
2020-11-22;47.832,86;6672479142194;49.890,74;6994411927266;45.790,90;9324058139712;49.433,99;2187734496479;76.431,44;970949710639;45.887,16;5505617658927;50.125,51;64465724143
2020-11-23;47.935,80;6628669852720;49.992,87;6927642947081;45.883,38;9215831293126;49.526,51;2128429463576;76.582,65;967864733857;45.979,64;5483149575306;50.208,56;62792431309
2020-11-24;48.074,86;6675053694955;50.158,82;6953549253567;46.029,39;9258812121508;49.657,46;2128979729279;76.805,32;970320330681;46.130,13;5498641814422;50.342,94;60941832757
2020-11-25;48.067,10;6692450564250;50.170,48;6956464292360;46.030,89;9255284602326;49.644,97;2127269381760;76.768,41;969790861312;46.133,65;5497850588044;50.346,15;59936675127
2020-11-26;48.016,33;6684588385143;50.097,72;6945704855261;45.966,78;9242422203494;49.574,59;2123019074643;76.677,13;968378851490;46.066,76;5489417171646;50.280,91;59766518185
2020-11-27;47.958,91;6671786524174;50.031,78;6931795491204;45.919,61;9221065507118;49.515,74;2118046710110;76.581,04;966748440817;46.001,07;5478403135064;50.211,22;59358887399
2020-11-28;47.958,91;6671786524174;50.031,78;6931795491204;45.919,61;9221065507118;49.515,74;2118046710110;76.581,04;966748440817;46.001,07;5478403135064;50.211,22;59358887399
2020-11-29;47.958,91;6671786524174;50.031,78;6931795491204;45.919,61;9221065507118;49.515,74;2118046710110;76.581,04;966748440817;46.001,07;5478403135064;50.211,22;59358887399
2020-11-30;47.973,17;6629424521012;50.037,59;6912195374706;45.925,46;9171921408236;49.534,23;2112801961064;76.582,07;965437884113;46.005,64;5470564464480;50.185,97;58738201212
2020-12-01;47.818,93;6601197322396;49.868,87;6870552978833;45.747,27;9121718455534;49.388,86;2087199472010;76.320,95;963953053437;45.848,62;5431094266092;50.029,23;58667191518
2020-12-02;47.867,25;6608474680212;49.915,63;6869328083866;45.811,34;9115875933496;49.420,82;2085409545806;76.390,06;963989286455;45.886,28;5433188141709;50.083,16;58650524125
2020-12-03;47.797,75;6598166407278;49.828,15;6851360643574;45.734,31;9085272997018;49.322,83;2079213133516;76.245,37;961255463098;45.792,52;5415105185296;49.983,87;58425585624
2020-12-04;47.829,19;6577370143798;49.860,45;6829891827562;45.764,57;9046061479946;49.361,75;2068919745422;76.288,18;959628005134;45.823,92;5402923927776;50.005,47;57985460641
2020-12-05;47.829,19;6577370143798;49.860,45;6829891827562;45.764,57;9046061479946;49.361,75;2068919745422;76.288,18;959628005134;45.823,92;5402923927776;50.005,47;57985460641
2020-12-06;47.829,19;6577370143798;49.860,45;6829891827562;45.764,57;9046061479946;49.361,75;2068919745422;76.288,18;959628005134;45.823,92;5402923927776;50.005,47;57985460641
2020-12-07;47.720,15;6724016009044;49.769,85;6984207383148;45.645,28;9312011519944;49.273,49;2111259792967;76.092,71;971784546654;45.709,86;5470131416040;49.900,34;58691198070
2020-12-08;47.720,15;6724016009044;49.769,85;6984207383148;45.645,28;9312011519944;49.273,49;2111259792967;76.092,71;971784546654;45.709,86;5470131416040;49.900,34;58691198070
2020-12-09;47.652,51;6757234961184;49.681,67;7012215240685;45.564,91;9381730306255;49.192,96;2117671757296;75.991,95;974906461705;45.648,23;5486184427371;49.819,69;58872760480
2020-12-10;47.569,22;6741821054504;49.606,95;6991857921825;45.479,87;9359594479177;49.130,73;2116837192323;75.880,55;973277599558;45.577,56;5477051116817;49.732,22;59024183198
2020-12-11;47.588,56;6734731610892;49.620,96;6978110093041;45.476,25;9346340264932;49.169,76;2120103867194;75.925,26;974079381357;45.597,50;5477644564788;49.772,12;59409879708
2020-12-12;47.588,56;6734731610892;49.620,96;6978110093041;45.476,25;9346340264932;49.169,76;2120103867194;75.925,26;974079381357;45.597,50;5477644564788;49.772,12;59409879708
2020-12-13;47.588,56;6734731610892;49.620,96;6978110093041;45.476,25;9346340264932;49.169,76;2120103867194;75.925,26;974079381357;45.597,50;5477644564788;49.772,12;59409879708
2020-12-14;47.546,87;6778709682480;49.583,89;6931975039602;45.433,84;9379503508658;49.130,97;2072399944158;75.879,32;973871298129;45.558,68;5400805895418;49.741,84;59773687103
2020-12-15;47.551,85;6680873440995;49.605,46;6953596086652;45.454,92;9297518131590;49.158,96;2045302120230;75.907,83;979479517512;45.589,28;5387990536099;49.775,43;61862543668
2020-12-16;47.675,93;6699333687246;49.736,63;6958672078791;45.572,00;9263087890256;49.285,58;2035772113455;76.102,15;982626019876;45.725,03;5352402154121;49.918,49;59020533410
2020-12-17;47.749,15;6695661285131;49.841,31;6964884590790;45.659,94;9270414606706;49.395,18;2036452569967;76.262,62;938766702087;45.837,52;5365436692875;50.051,14;58066999145
2020-12-18;47.979,68;6706605597422;50.068,39;6988248392547;45.874,77;9295639705070;49.640,85;2042656113404;76.675,00;942475871785;46.052,22;5387888816419;50.284,08;58425702092
2020-12-19;47.979,68;6706605597422;50.068,39;6988248392547;45.874,77;9295639705070;49.640,85;2042656113404;76.675,00;942475871785;46.052,22;5387888816419;50.284,08;58425702092
2020-12-20;47.979,68;6706605597422;50.068,39;6988248392547;45.874,77;9295639705070;49.640,85;2042656113404;76.675,00;942475871785;46.052,22;5387888816419;50.284,08;58425702092
2020-12-21;48.017,88;6707904855617;50.124,18;6993972942993;45.923,68;9299157086435;49.690,36;2040893195678;76.744,79;943842471559;46.097,11;5317764043239;50.330,33;58369289056
2020-12-22;48.070,35;7040281318184;50.166,06;7347909614900;45.977,33;9771413104152;49.725,06;2127237182009;76.835,30;975524844502;46.146,53;5505435822019;50.379,17;61088588110
2020-12-23;48.135,51;7208914562998;50.229,22;7576514599154;46.026,75;10219416136116;49.817,68;2182271166465;76.945,93;989215172896;46.223,08;5584771386476;50.449,44;62850945820
2020-12-24;48.135,90;7237434114023;50.234,99;7602988123853;46.017,98;10220467485965;49.824,82;2200778334608;76.971,31;989721163080;46.210,10;5600996889514;50.444,71;63277497416
2020-12-25;48.135,90;7237434114023;50.234,99;7602988123853;46.017,98;10220467485965;49.824,82;2200778334608;76.971,31;989721163080;46.210,10;5600996889514;50.444,71;63277497416
2020-12-26;48.135,90;7237434114023;50.234,99;7602988123853;46.017,98;10220467485965;49.824,82;2200778334608;76.971,31;989721163080;46.210,10;5600996889514;50.444,71;63277497416
2020-12-27;48.135,90;7237434114023;50.234,99;7602988123853;46.017,98;10220467485965;49.824,82;2200778334608;76.971,31;989721163080;46.210,10;5600996889514;50.444,71;63277497416
2020-12-28;48.151,80;7278247966497;50.244,01;7633418024113;46.015,59;10277407793903;49.841,00;2179413197224;76.986,89;992323423388;46.210,33;5567000352398;50.435,40;63806685492
2020-12-29;48.197,85;7196943805077;50.286,41;7582499143436;46.047,08;10241443931077;49.881,26;2181966193849;77.057,37;991695571034;46.265,92;5577711716267;50.512,52;63863192900
2020-12-30;48.227,90;7191244274268;50.310,45;7588695065720;46.081,08;10253572071428;49.897,42;2182231257678;77.107,67;969748593179;46.287,41;5575034769548;50.528,96;63813159355
2020-12-31;48.301,76;7187586449654;50.394,78;7571942653809;46.154,19;10232712819710;49.994,96;2180341551826;77.235,95;971331814913;46.378,12;5585852643572;50.632,61;63677828393

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
